source_path,proposed_path,category,action,audit_note
"src/staff-master/CommuteLedger_v1.11_SavePDF_OnTimerEnd.fx","other/src/staff-master/CommuteLedger_v1.11_SavePDF_OnTimerEnd.fx","3","move","別用途・ハンドメイド候補。参照検査"
"src/staff-master/candidates/commute-html-v1.00/docs/implementation-status.md","other/src/staff-master/candidates/commute-html-v1.00/docs/implementation-status.md","3","move","別用途・ハンドメイド候補。参照検査"
"src/staff-master/candidates/commute-html-v1.00/docs/source-sha256.json","other/src/staff-master/candidates/commute-html-v1.00/docs/source-sha256.json","3","move","別用途・ハンドメイド候補。参照検査"
"src/staff-master/candidates/commute-html-v1.00/qa/layout-fixture.html","other/src/staff-master/candidates/commute-html-v1.00/qa/layout-fixture.html","3","move","別用途・ハンドメイド候補。参照検査"
"src/staff-master/candidates/commute-html-v1.00/src/build.py","other/src/staff-master/candidates/commute-html-v1.00/src/build.py","3","move","別用途・ハンドメイド候補。参照検査"
"src/staff-master/candidates/commute-html-v1.00/src/commute-ledger.html","other/src/staff-master/candidates/commute-html-v1.00/src/commute-ledger.html","3","move","別用途・ハンドメイド候補。参照検査"
"src/staff-master/candidates/commute-html-v1.00/src/layout.html","other/src/staff-master/candidates/commute-html-v1.00/src/layout.html","3","move","別用途・ハンドメイド候補。参照検査"
"src/staff-master/candidates/commute-html-v1.00/src/report.js","other/src/staff-master/candidates/commute-html-v1.00/src/report.js","3","move","別用途・ハンドメイド候補。参照検査"
"src/staff-master/candidates/commute-html-v1.00/tests/commute-6.json","other/src/staff-master/candidates/commute-html-v1.00/tests/commute-6.json","3","move","別用途・ハンドメイド候補。参照検査"
"src/staff-master/candidates/commute-html-v1.00/tests/commute-columns.json","other/src/staff-master/candidates/commute-html-v1.00/tests/commute-columns.json","3","move","別用途・ハンドメイド候補。参照検査"
"src/staff-master/candidates/commute-html-v1.00/tests/report.test.js","other/src/staff-master/candidates/commute-html-v1.00/tests/report.test.js","3","move","別用途・ハンドメイド候補。参照検査"
"src/staff-master/candidates/commute-html-v1.01/.gitignore","other/src/staff-master/candidates/commute-html-v1.01/.gitignore","3","move","別用途・ハンドメイド候補。参照検査"
"src/staff-master/candidates/commute-html-v1.01/README.md","other/src/staff-master/candidates/commute-html-v1.01/README.md","3","move","別用途・ハンドメイド候補。参照検査"
"src/staff-master/candidates/commute-html-v1.01/docs/deployment.json","other/src/staff-master/candidates/commute-html-v1.01/docs/deployment.json","3","move","別用途・ハンドメイド候補。参照検査"
"src/staff-master/candidates/commute-html-v1.01/docs/release-1.01.md","other/src/staff-master/candidates/commute-html-v1.01/docs/release-1.01.md","3","move","別用途・ハンドメイド候補。参照検査"
"src/staff-master/candidates/commute-html-v1.01/docs/requirements.md","other/src/staff-master/candidates/commute-html-v1.01/docs/requirements.md","3","move","別用途・ハンドメイド候補。参照検査"
"src/staff-master/candidates/commute-html-v1.01/docs/source-sha256.json","other/src/staff-master/candidates/commute-html-v1.01/docs/source-sha256.json","3","move","別用途・ハンドメイド候補。参照検査"
"src/staff-master/candidates/commute-html-v1.01/qa/check-layout-cases.py","other/src/staff-master/candidates/commute-html-v1.01/qa/check-layout-cases.py","3","move","別用途・ハンドメイド候補。参照検査"
"src/staff-master/candidates/commute-html-v1.01/qa/header-readback.yaml","other/src/staff-master/candidates/commute-html-v1.01/qa/header-readback.yaml","3","move","別用途・ハンドメイド候補。参照検査"
"src/staff-master/candidates/commute-html-v1.01/qa/layout-fixture.html","other/src/staff-master/candidates/commute-html-v1.01/qa/layout-fixture.html","3","move","別用途・ハンドメイド候補。参照検査"
"src/staff-master/candidates/commute-html-v1.01/qa/layout-results.json","other/src/staff-master/candidates/commute-html-v1.01/qa/layout-results.json","3","move","別用途・ハンドメイド候補。参照検査"
"src/staff-master/candidates/commute-html-v1.01/src/btnLedgerHtmlReport.paste.yaml","other/src/staff-master/candidates/commute-html-v1.01/src/btnLedgerHtmlReport.paste.yaml","3","move","別用途・ハンドメイド候補。参照検査"
"src/staff-master/candidates/commute-html-v1.01/src/build.py","other/src/staff-master/candidates/commute-html-v1.01/src/build.py","3","move","別用途・ハンドメイド候補。参照検査"
"src/staff-master/candidates/commute-html-v1.01/src/commute-ledger.html","other/src/staff-master/candidates/commute-html-v1.01/src/commute-ledger.html","3","move","別用途・ハンドメイド候補。参照検査"
"src/staff-master/candidates/commute-html-v1.01/src/layout.html","other/src/staff-master/candidates/commute-html-v1.01/src/layout.html","3","move","別用途・ハンドメイド候補。参照検査"
"src/staff-master/candidates/commute-html-v1.01/src/report.js","other/src/staff-master/candidates/commute-html-v1.01/src/report.js","3","move","別用途・ハンドメイド候補。参照検査"
"src/staff-master/candidates/commute-html-v1.01/tests/build-fixture.js","other/src/staff-master/candidates/commute-html-v1.01/tests/build-fixture.js","3","move","別用途・ハンドメイド候補。参照検査"
"src/staff-master/candidates/commute-html-v1.01/tests/commute-6.json","other/src/staff-master/candidates/commute-html-v1.01/tests/commute-6.json","3","move","別用途・ハンドメイド候補。参照検査"
"src/staff-master/candidates/commute-html-v1.01/tests/commute-columns.json","other/src/staff-master/candidates/commute-html-v1.01/tests/commute-columns.json","3","move","別用途・ハンドメイド候補。参照検査"
"src/staff-master/candidates/commute-html-v1.01/tests/dom-state.test.js","other/src/staff-master/candidates/commute-html-v1.01/tests/dom-state.test.js","3","move","別用途・ハンドメイド候補。参照検査"
"src/staff-master/candidates/commute-html-v1.01/tests/layout-cases.js","other/src/staff-master/candidates/commute-html-v1.01/tests/layout-cases.js","3","move","別用途・ハンドメイド候補。参照検査"
"src/staff-master/candidates/commute-html-v1.01/tests/report.test.js","other/src/staff-master/candidates/commute-html-v1.01/tests/report.test.js","3","move","別用途・ハンドメイド候補。参照検査"
"src/staff-master/patches/README.md","records/src/staff-master/patches/README.md","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/INSTALL.md","records/src/staff-master/patches/v1.18-candidate/INSTALL.md","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/ledger-field-map.json","records/src/staff-master/patches/v1.18-candidate/ledger-field-map.json","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/manifest.json","records/src/staff-master/patches/v1.18-candidate/manifest.json","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/properties/App.Formulas.fx","records/src/staff-master/patches/v1.18-candidate/properties/App.Formulas.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/properties/btnCertificate111.DisplayMode.fx","records/src/staff-master/patches/v1.18-candidate/properties/btnCertificate111.DisplayMode.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/properties/btnCertificate111.OnSelect.fx","records/src/staff-master/patches/v1.18-candidate/properties/btnCertificate111.OnSelect.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/properties/btnClear111.OnSelect.fx","records/src/staff-master/patches/v1.18-candidate/properties/btnClear111.OnSelect.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/properties/btnLoad111.OnSelect.fx","records/src/staff-master/patches/v1.18-candidate/properties/btnLoad111.OnSelect.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/properties/btnSearch111.OnSelect.fx","records/src/staff-master/patches/v1.18-candidate/properties/btnSearch111.OnSelect.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/properties/galCommute111.AccessibleLabel.fx","records/src/staff-master/patches/v1.18-candidate/properties/galCommute111.AccessibleLabel.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/properties/galCommute111.Default.fx","records/src/staff-master/patches/v1.18-candidate/properties/galCommute111.Default.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/properties/galCommute111.ItemAccessibleLabel.fx","records/src/staff-master/patches/v1.18-candidate/properties/galCommute111.ItemAccessibleLabel.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/properties/galCommute111.Items.fx","records/src/staff-master/patches/v1.18-candidate/properties/galCommute111.Items.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/properties/galCommute111.Selectable.fx","records/src/staff-master/patches/v1.18-candidate/properties/galCommute111.Selectable.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/properties/galCommute111.TabIndex.fx","records/src/staff-master/patches/v1.18-candidate/properties/galCommute111.TabIndex.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/properties/galCommute111.TemplateFill.fx","records/src/staff-master/patches/v1.18-candidate/properties/galCommute111.TemplateFill.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/properties/galStaff111.OnSelect.fx","records/src/staff-master/patches/v1.18-candidate/properties/galStaff111.OnSelect.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/properties/lblCCommute1110.Fill.fx","records/src/staff-master/patches/v1.18-candidate/properties/lblCCommute1110.Fill.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/properties/lblCCommute1110.OnSelect.fx","records/src/staff-master/patches/v1.18-candidate/properties/lblCCommute1110.OnSelect.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/properties/lblCCommute1110.Text.fx","records/src/staff-master/patches/v1.18-candidate/properties/lblCCommute1110.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/properties/lblCCommute1111.Fill.fx","records/src/staff-master/patches/v1.18-candidate/properties/lblCCommute1111.Fill.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/properties/lblCCommute1111.OnSelect.fx","records/src/staff-master/patches/v1.18-candidate/properties/lblCCommute1111.OnSelect.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/properties/lblCCommute1111.Text.fx","records/src/staff-master/patches/v1.18-candidate/properties/lblCCommute1111.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/properties/lblCCommute1112.Fill.fx","records/src/staff-master/patches/v1.18-candidate/properties/lblCCommute1112.Fill.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/properties/lblCCommute1112.OnSelect.fx","records/src/staff-master/patches/v1.18-candidate/properties/lblCCommute1112.OnSelect.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/properties/lblCCommute1112.Text.fx","records/src/staff-master/patches/v1.18-candidate/properties/lblCCommute1112.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/properties/lblCCommute1113.Fill.fx","records/src/staff-master/patches/v1.18-candidate/properties/lblCCommute1113.Fill.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/properties/lblCCommute1113.OnSelect.fx","records/src/staff-master/patches/v1.18-candidate/properties/lblCCommute1113.OnSelect.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/properties/lblCCommute1113.Text.fx","records/src/staff-master/patches/v1.18-candidate/properties/lblCCommute1113.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/properties/lblCCommute1114.Fill.fx","records/src/staff-master/patches/v1.18-candidate/properties/lblCCommute1114.Fill.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/properties/lblCCommute1114.OnSelect.fx","records/src/staff-master/patches/v1.18-candidate/properties/lblCCommute1114.OnSelect.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/properties/lblCCommute1114.Text.fx","records/src/staff-master/patches/v1.18-candidate/properties/lblCCommute1114.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/properties/lblEmptyCommute111.Visible.fx","records/src/staff-master/patches/v1.18-candidate/properties/lblEmptyCommute111.Visible.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/properties/lblHCommute1110.Text.fx","records/src/staff-master/patches/v1.18-candidate/properties/lblHCommute1110.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/properties/lblLedgerStaff111.Text.fx","records/src/staff-master/patches/v1.18-candidate/properties/lblLedgerStaff111.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/properties/lblMeta111.Text.fx","records/src/staff-master/patches/v1.18-candidate/properties/lblMeta111.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/properties/lblSectionCommute111.Text.fx","records/src/staff-master/patches/v1.18-candidate/properties/lblSectionCommute111.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/properties/lblTestNote111.Text.fx","records/src/staff-master/patches/v1.18-candidate/properties/lblTestNote111.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/render_staff_history.py","records/src/staff-master/patches/v1.18-candidate/render_staff_history.py","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18-candidate/staff-history-synthetic.json","records/src/staff-master/patches/v1.18-candidate/staff-history-synthetic.json","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/INSTALL.md","records/src/staff-master/patches/v1.18/INSTALL.md","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/ledger-field-map.json","records/src/staff-master/patches/v1.18/ledger-field-map.json","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/manifest.json","records/src/staff-master/patches/v1.18/manifest.json","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/properties/App.Formulas.fx","records/src/staff-master/patches/v1.18/properties/App.Formulas.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/properties/btnCertificate111.DisplayMode.fx","records/src/staff-master/patches/v1.18/properties/btnCertificate111.DisplayMode.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/properties/btnCertificate111.OnSelect.fx","records/src/staff-master/patches/v1.18/properties/btnCertificate111.OnSelect.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/properties/btnClear111.OnSelect.fx","records/src/staff-master/patches/v1.18/properties/btnClear111.OnSelect.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/properties/btnLoad111.OnSelect.fx","records/src/staff-master/patches/v1.18/properties/btnLoad111.OnSelect.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/properties/btnSearch111.OnSelect.fx","records/src/staff-master/patches/v1.18/properties/btnSearch111.OnSelect.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/properties/galCommute111.AccessibleLabel.fx","records/src/staff-master/patches/v1.18/properties/galCommute111.AccessibleLabel.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/properties/galCommute111.Default.fx","records/src/staff-master/patches/v1.18/properties/galCommute111.Default.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/properties/galCommute111.ItemAccessibleLabel.fx","records/src/staff-master/patches/v1.18/properties/galCommute111.ItemAccessibleLabel.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/properties/galCommute111.Items.fx","records/src/staff-master/patches/v1.18/properties/galCommute111.Items.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/properties/galCommute111.Selectable.fx","records/src/staff-master/patches/v1.18/properties/galCommute111.Selectable.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/properties/galCommute111.TabIndex.fx","records/src/staff-master/patches/v1.18/properties/galCommute111.TabIndex.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/properties/galCommute111.TemplateFill.fx","records/src/staff-master/patches/v1.18/properties/galCommute111.TemplateFill.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/properties/galStaff111.OnSelect.fx","records/src/staff-master/patches/v1.18/properties/galStaff111.OnSelect.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/properties/lblCCommute1110.Fill.fx","records/src/staff-master/patches/v1.18/properties/lblCCommute1110.Fill.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/properties/lblCCommute1110.OnSelect.fx","records/src/staff-master/patches/v1.18/properties/lblCCommute1110.OnSelect.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/properties/lblCCommute1110.Text.fx","records/src/staff-master/patches/v1.18/properties/lblCCommute1110.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/properties/lblCCommute1111.Fill.fx","records/src/staff-master/patches/v1.18/properties/lblCCommute1111.Fill.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/properties/lblCCommute1111.OnSelect.fx","records/src/staff-master/patches/v1.18/properties/lblCCommute1111.OnSelect.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/properties/lblCCommute1111.Text.fx","records/src/staff-master/patches/v1.18/properties/lblCCommute1111.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/properties/lblCCommute1112.Fill.fx","records/src/staff-master/patches/v1.18/properties/lblCCommute1112.Fill.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/properties/lblCCommute1112.OnSelect.fx","records/src/staff-master/patches/v1.18/properties/lblCCommute1112.OnSelect.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/properties/lblCCommute1112.Text.fx","records/src/staff-master/patches/v1.18/properties/lblCCommute1112.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/properties/lblCCommute1113.Fill.fx","records/src/staff-master/patches/v1.18/properties/lblCCommute1113.Fill.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/properties/lblCCommute1113.OnSelect.fx","records/src/staff-master/patches/v1.18/properties/lblCCommute1113.OnSelect.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/properties/lblCCommute1113.Text.fx","records/src/staff-master/patches/v1.18/properties/lblCCommute1113.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/properties/lblCCommute1114.Fill.fx","records/src/staff-master/patches/v1.18/properties/lblCCommute1114.Fill.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/properties/lblCCommute1114.OnSelect.fx","records/src/staff-master/patches/v1.18/properties/lblCCommute1114.OnSelect.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/properties/lblCCommute1114.Text.fx","records/src/staff-master/patches/v1.18/properties/lblCCommute1114.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/properties/lblEmptyCommute111.Visible.fx","records/src/staff-master/patches/v1.18/properties/lblEmptyCommute111.Visible.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/properties/lblHCommute1110.Text.fx","records/src/staff-master/patches/v1.18/properties/lblHCommute1110.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/properties/lblLedgerStaff111.Text.fx","records/src/staff-master/patches/v1.18/properties/lblLedgerStaff111.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/properties/lblMeta111.Text.fx","records/src/staff-master/patches/v1.18/properties/lblMeta111.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/properties/lblSectionCommute111.Text.fx","records/src/staff-master/patches/v1.18/properties/lblSectionCommute111.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/properties/lblTestNote111.Text.fx","records/src/staff-master/patches/v1.18/properties/lblTestNote111.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/render_staff_history.py","records/src/staff-master/patches/v1.18/render_staff_history.py","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.18/staff-history-synthetic.json","records/src/staff-master/patches/v1.18/staff-history-synthetic.json","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/field-map.json","records/src/staff-master/patches/v1.19/field-map.json","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/manifest.json","records/src/staff-master/patches/v1.19/manifest.json","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/App.Formulas.fx","records/src/staff-master/patches/v1.19/properties/App.Formulas.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/btnCertificate111.DisplayMode.fx","records/src/staff-master/patches/v1.19/properties/btnCertificate111.DisplayMode.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/btnCertificate111.OnSelect.fx","records/src/staff-master/patches/v1.19/properties/btnCertificate111.OnSelect.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/btnLoad111.OnSelect.fx","records/src/staff-master/patches/v1.19/properties/btnLoad111.OnSelect.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/btnPayExport111.DisplayMode.fx","records/src/staff-master/patches/v1.19/properties/btnPayExport111.DisplayMode.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/btnPayExport111.OnSelect.fx","records/src/staff-master/patches/v1.19/properties/btnPayExport111.OnSelect.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/galCommute111.ItemAccessibleLabel.fx","records/src/staff-master/patches/v1.19/properties/galCommute111.ItemAccessibleLabel.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/galPayroll111.ItemAccessibleLabel.fx","records/src/staff-master/patches/v1.19/properties/galPayroll111.ItemAccessibleLabel.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/galPayroll111.Items.fx","records/src/staff-master/patches/v1.19/properties/galPayroll111.Items.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/galPayrollModal111.ItemAccessibleLabel.fx","records/src/staff-master/patches/v1.19/properties/galPayrollModal111.ItemAccessibleLabel.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/galPayrollModal111.Items.fx","records/src/staff-master/patches/v1.19/properties/galPayrollModal111.Items.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblCCommute1110.Text.fx","records/src/staff-master/patches/v1.19/properties/lblCCommute1110.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblCCommute1111.Text.fx","records/src/staff-master/patches/v1.19/properties/lblCCommute1111.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblCCommute1112.Text.fx","records/src/staff-master/patches/v1.19/properties/lblCCommute1112.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblCCommute1113.Text.fx","records/src/staff-master/patches/v1.19/properties/lblCCommute1113.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblCCommute1114.Text.fx","records/src/staff-master/patches/v1.19/properties/lblCCommute1114.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblCPayroll1110.Text.fx","records/src/staff-master/patches/v1.19/properties/lblCPayroll1110.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblCPayroll1111.Text.fx","records/src/staff-master/patches/v1.19/properties/lblCPayroll1111.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblCPayroll11110.Text.fx","records/src/staff-master/patches/v1.19/properties/lblCPayroll11110.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblCPayroll11111.Text.fx","records/src/staff-master/patches/v1.19/properties/lblCPayroll11111.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblCPayroll11112.Text.fx","records/src/staff-master/patches/v1.19/properties/lblCPayroll11112.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblCPayroll11113.Text.fx","records/src/staff-master/patches/v1.19/properties/lblCPayroll11113.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblCPayroll11114.Text.fx","records/src/staff-master/patches/v1.19/properties/lblCPayroll11114.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblCPayroll1112.Text.fx","records/src/staff-master/patches/v1.19/properties/lblCPayroll1112.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblCPayroll1113.Text.fx","records/src/staff-master/patches/v1.19/properties/lblCPayroll1113.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblCPayroll1114.Text.fx","records/src/staff-master/patches/v1.19/properties/lblCPayroll1114.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblCPayroll1115.Text.fx","records/src/staff-master/patches/v1.19/properties/lblCPayroll1115.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblCPayroll1116.Text.fx","records/src/staff-master/patches/v1.19/properties/lblCPayroll1116.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblCPayroll1117.Text.fx","records/src/staff-master/patches/v1.19/properties/lblCPayroll1117.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblCPayroll1118.Text.fx","records/src/staff-master/patches/v1.19/properties/lblCPayroll1118.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblCPayroll1119.Text.fx","records/src/staff-master/patches/v1.19/properties/lblCPayroll1119.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblCPayrollModal1110.Text.fx","records/src/staff-master/patches/v1.19/properties/lblCPayrollModal1110.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
"src/staff-master/patches/v1.19/properties/lblCPayrollModal1111.Text.fx","records/src/staff-master/patches/v1.19/properties/lblCPayrollModal1111.Text.fx","2","move","旧画面・パッチ候補。現行依存確認"
